# OpenSignals Text File Format. Version 1
# {'84:BA:20:5E:FF:58': {'position': 0, 'device': 'bitalino_rev', 'device name': '84:BA:20:5E:FF:58', 'device connection': 'BTH84:BA:20:5E:FF:58', 'sampling rate': 100, 'resolution': [4, 1, 1, 1, 1, 10], 'firmware version': 1282, 'comments': 'Simulated data for horror movie reaction', 'keywords': 'ECG, horror, reaction', 'mode': 0, 'sync interval': 2, 'date': '2024-5-10', 'time': '18:14:4.986', 'channels': [2], 'sensor': ['ECGBIT'], 'label': ['A2'], 'column': ['nSeq', 'I1', 'I2', 'O1', 'O2', 'A2'], 'special': [{}], 'digital IO': [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	500
1	0	0	0	0	501
2	0	0	0	0	502
3	0	0	0	0	504
4	0	0	0	0	505
5	0	0	0	0	507
6	0	0	0	0	508
7	0	0	0	0	509
8	0	0	0	0	511
9	0	0	0	0	512
10	0	0	0	0	513
11	0	0	0	0	514
12	0	0	0	0	515
13	0	0	0	0	504
14	0	0	0	0	473
15	0	0	0	0	526
16	0	0	0	0	547
17	0	0	0	0	517
18	0	0	0	0	478
19	0	0	0	0	469
20	0	0	0	0	441
21	0	0	0	0	423
22	0	0	0	0	426
23	0	0	0	0	665
24	0	0	0	0	569
25	0	0	0	0	429
26	0	0	0	0	460
27	0	0	0	0	736
28	0	0	0	0	527
29	0	0	0	0	489
30	0	0	0	0	650
31	0	0	0	0	540
32	0	0	0	0	490
33	0	0	0	0	488
34	0	0	0	0	544
35	0	0	0	0	564
36	0	0	0	0	564
37	0	0	0	0	462
38	0	0	0	0	510
39	0	0	0	0	598
40	0	0	0	0	454
41	0	0	0	0	458
42	0	0	0	0	541
43	0	0	0	0	467
44	0	0	0	0	639
45	0	0	0	0	548
46	0	0	0	0	629
47	0	0	0	0	567
48	0	0	0	0	432
49	0	0	0	0	599
50	0	0	0	0	568
51	0	0	0	0	519
52	0	0	0	0	533
53	0	0	0	0	478
54	0	0	0	0	571
55	0	0	0	0	638
56	0	0	0	0	497
57	0	0	0	0	496
58	0	0	0	0	494
59	0	0	0	0	493
60	0	0	0	0	492
61	0	0	0	0	490
62	0	0	0	0	489
63	0	0	0	0	488
64	0	0	0	0	486
65	0	0	0	0	485
66	0	0	0	0	484
67	0	0	0	0	483
68	0	0	0	0	482
69	0	0	0	0	481
70	0	0	0	0	480
71	0	0	0	0	479
