# OpenSignals Text File Format. Version 1
# {'84:BA:20:5E:FF:58': {'position': 0, 'device': 'bitalino_rev', 'device name': '84:BA:20:5E:FF:58', 'device connection': 'BTH84:BA:20:5E:FF:58', 'sampling rate': 100, 'resolution': [4, 1, 1, 1, 1, 10], 'firmware version': 1282, 'comments': 'Simulated data for horror movie reaction', 'keywords': 'ECG, horror, reaction', 'mode': 0, 'sync interval': 2, 'date': '2024-5-10', 'time': '18:14:4.986', 'channels': [2], 'sensor': ['ECGBIT'], 'label': ['A2'], 'column': ['nSeq', 'I1', 'I2', 'O1', 'O2', 'A2'], 'special': [{}], 'digital IO': [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	500
1	0	0	0	0	501
2	0	0	0	0	502
3	0	0	0	0	504
4	0	0	0	0	505
5	0	0	0	0	507
6	0	0	0	0	508
7	0	0	0	0	510
8	0	0	0	0	511
9	0	0	0	0	512
10	0	0	0	0	514
11	0	0	0	0	515
12	0	0	0	0	516
13	0	0	0	0	517
14	0	0	0	0	518
15	0	0	0	0	519
16	0	0	0	0	445
17	0	0	0	0	591
18	0	0	0	0	436
19	0	0	0	0	546
20	0	0	0	0	546
21	0	0	0	0	485
22	0	0	0	0	529
23	0	0	0	0	440
24	0	0	0	0	492
25	0	0	0	0	521
26	0	0	0	0	560
27	0	0	0	0	651
28	0	0	0	0	565
29	0	0	0	0	487
30	0	0	0	0	503
31	0	0	0	0	519
32	0	0	0	0	415
33	0	0	0	0	575
34	0	0	0	0	651
35	0	0	0	0	521
36	0	0	0	0	569
37	0	0	0	0	539
38	0	0	0	0	562
39	0	0	0	0	603
40	0	0	0	0	538
41	0	0	0	0	457
42	0	0	0	0	531
43	0	0	0	0	491
44	0	0	0	0	467
45	0	0	0	0	559
46	0	0	0	0	562
47	0	0	0	0	524
48	0	0	0	0	484
49	0	0	0	0	502
50	0	0	0	0	350
51	0	0	0	0	504
52	0	0	0	0	457
53	0	0	0	0	569
54	0	0	0	0	583
55	0	0	0	0	636
56	0	0	0	0	540
57	0	0	0	0	437
58	0	0	0	0	639
59	0	0	0	0	611
60	0	0	0	0	469
61	0	0	0	0	506
62	0	0	0	0	552
63	0	0	0	0	515
64	0	0	0	0	482
65	0	0	0	0	516
66	0	0	0	0	437
67	0	0	0	0	404
68	0	0	0	0	561
69	0	0	0	0	536
70	0	0	0	0	522
71	0	0	0	0	482
