# OpenSignals Text File Format. Version 1
# {'84:BA:20:5E:FF:58': {'position': 0, 'device': 'bitalino_rev', 'device name': '84:BA:20:5E:FF:58', 'device connection': 'BTH84:BA:20:5E:FF:58', 'sampling rate': 100, 'resolution': [4, 1, 1, 1, 1, 10], 'firmware version': 1282, 'comments': 'Simulated data for horror movie reaction', 'keywords': 'ECG, horror, reaction', 'mode': 0, 'sync interval': 2, 'date': '2024-5-10', 'time': '18:14:4.986', 'channels': [2], 'sensor': ['ECGBIT'], 'label': ['A2'], 'column': ['nSeq', 'I1', 'I2', 'O1', 'O2', 'A2'], 'special': [{}], 'digital IO': [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	500
1	0	0	0	0	501
2	0	0	0	0	502
3	0	0	0	0	504
4	0	0	0	0	505
5	0	0	0	0	507
6	0	0	0	0	508
7	0	0	0	0	509
8	0	0	0	0	511
9	0	0	0	0	512
10	0	0	0	0	513
11	0	0	0	0	514
12	0	0	0	0	515
13	0	0	0	0	517
14	0	0	0	0	518
15	0	0	0	0	519
16	0	0	0	0	519
17	0	0	0	0	520
18	0	0	0	0	521
19	0	0	0	0	522
20	0	0	0	0	522
21	0	0	0	0	523
22	0	0	0	0	523
23	0	0	0	0	524
24	0	0	0	0	524
25	0	0	0	0	524
26	0	0	0	0	524
27	0	0	0	0	524
28	0	0	0	0	524
29	0	0	0	0	524
30	0	0	0	0	524
31	0	0	0	0	524
32	0	0	0	0	524
33	0	0	0	0	523
34	0	0	0	0	523
35	0	0	0	0	522
36	0	0	0	0	521
37	0	0	0	0	521
38	0	0	0	0	520
39	0	0	0	0	519
40	0	0	0	0	518
41	0	0	0	0	517
42	0	0	0	0	516
43	0	0	0	0	515
44	0	0	0	0	514
45	0	0	0	0	513
46	0	0	0	0	511
47	0	0	0	0	510
48	0	0	0	0	509
49	0	0	0	0	507
50	0	0	0	0	506
51	0	0	0	0	504
52	0	0	0	0	503
53	0	0	0	0	502
54	0	0	0	0	500
55	0	0	0	0	499
56	0	0	0	0	497
57	0	0	0	0	496
58	0	0	0	0	494
59	0	0	0	0	493
60	0	0	0	0	492
61	0	0	0	0	490
62	0	0	0	0	489
63	0	0	0	0	488
64	0	0	0	0	486
65	0	0	0	0	485
66	0	0	0	0	484
67	0	0	0	0	483
68	0	0	0	0	482
69	0	0	0	0	481
70	0	0	0	0	480
71	0	0	0	0	479
