# OpenSignals Text File Format. Version 1
# {'84:BA:20:5E:FF:58': {'position': 0, 'device': 'bitalino_rev', 'device name': '84:BA:20:5E:FF:58', 'device connection': 'BTH84:BA:20:5E:FF:58', 'sampling rate': 100, 'resolution': [4, 1, 1, 1, 1, 10], 'firmware version': 1282, 'comments': 'Simulated data for horror movie reaction', 'keywords': 'ECG, horror, reaction', 'mode': 0, 'sync interval': 2, 'date': '2024-5-10', 'time': '18:14:4.986', 'channels': [2], 'sensor': ['ECGBIT'], 'label': ['A2'], 'column': ['nSeq', 'I1', 'I2', 'O1', 'O2', 'A2'], 'special': [{}], 'digital IO': [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	500
1	0	0	0	0	501
2	0	0	0	0	503
3	0	0	0	0	504
4	0	0	0	0	506
5	0	0	0	0	508
6	0	0	0	0	509
7	0	0	0	0	511
8	0	0	0	0	512
9	0	0	0	0	513
10	0	0	0	0	515
11	0	0	0	0	516
12	0	0	0	0	517
13	0	0	0	0	518
14	0	0	0	0	519
15	0	0	0	0	520
16	0	0	0	0	521
17	0	0	0	0	522
18	0	0	0	0	523
19	0	0	0	0	523
20	0	0	0	0	524
21	0	0	0	0	524
22	0	0	0	0	524
23	0	0	0	0	524
24	0	0	0	0	524
25	0	0	0	0	524
26	0	0	0	0	524
27	0	0	0	0	524
28	0	0	0	0	524
29	0	0	0	0	523
30	0	0	0	0	581
31	0	0	0	0	499
32	0	0	0	0	491
33	0	0	0	0	537
34	0	0	0	0	522
35	0	0	0	0	542
36	0	0	0	0	503
37	0	0	0	0	546
38	0	0	0	0	496
39	0	0	0	0	494
40	0	0	0	0	550
41	0	0	0	0	496
42	0	0	0	0	526
43	0	0	0	0	499
44	0	0	0	0	506
45	0	0	0	0	526
46	0	0	0	0	471
47	0	0	0	0	432
48	0	0	0	0	484
49	0	0	0	0	498
50	0	0	0	0	449
51	0	0	0	0	579
52	0	0	0	0	497
53	0	0	0	0	532
54	0	0	0	0	556
55	0	0	0	0	440
56	0	0	0	0	471
57	0	0	0	0	555
58	0	0	0	0	434
59	0	0	0	0	573
60	0	0	0	0	458
61	0	0	0	0	520
62	0	0	0	0	514
63	0	0	0	0	481
64	0	0	0	0	542
65	0	0	0	0	513
66	0	0	0	0	490
67	0	0	0	0	497
68	0	0	0	0	436
69	0	0	0	0	450
70	0	0	0	0	428
71	0	0	0	0	453
