# OpenSignals Text File Format. Version 1
# {'84:BA:20:5E:FF:58': {'position': 0, 'device': 'bitalino_rev', 'device name': '84:BA:20:5E:FF:58', 'device connection': 'BTH84:BA:20:5E:FF:58', 'sampling rate': 100, 'resolution': [4, 1, 1, 1, 1, 10], 'firmware version': 1282, 'comments': 'Simulated data for horror movie reaction', 'keywords': 'ECG, horror, reaction', 'mode': 0, 'sync interval': 2, 'date': '2024-5-10', 'time': '18:14:4.986', 'channels': [2], 'sensor': ['ECGBIT'], 'label': ['A2'], 'column': ['nSeq', 'I1', 'I2', 'O1', 'O2', 'A2'], 'special': [{}], 'digital IO': [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	495
1	0	0	0	0	501
2	0	0	0	0	481
3	0	0	0	0	521
4	0	0	0	0	488
5	0	0	0	0	499
6	0	0	0	0	545
7	0	0	0	0	475
8	0	0	0	0	515
9	0	0	0	0	498
10	0	0	0	0	462
11	0	0	0	0	544
12	0	0	0	0	416
13	0	0	0	0	479
14	0	0	0	0	615
15	0	0	0	0	460
16	0	0	0	0	650
17	0	0	0	0	498
18	0	0	0	0	418
19	0	0	0	0	493
20	0	0	0	0	558
21	0	0	0	0	522
22	0	0	0	0	518
23	0	0	0	0	524
24	0	0	0	0	585
25	0	0	0	0	515
26	0	0	0	0	528
27	0	0	0	0	512
28	0	0	0	0	540
29	0	0	0	0	435
30	0	0	0	0	396
31	0	0	0	0	476
32	0	0	0	0	570
33	0	0	0	0	465
34	0	0	0	0	580
35	0	0	0	0	500
36	0	0	0	0	577
37	0	0	0	0	510
38	0	0	0	0	540
39	0	0	0	0	534
40	0	0	0	0	487
41	0	0	0	0	497
42	0	0	0	0	494
43	0	0	0	0	508
44	0	0	0	0	479
45	0	0	0	0	580
46	0	0	0	0	407
47	0	0	0	0	517
48	0	0	0	0	515
49	0	0	0	0	502
50	0	0	0	0	509
51	0	0	0	0	494
52	0	0	0	0	493
53	0	0	0	0	494
54	0	0	0	0	498
55	0	0	0	0	504
56	0	0	0	0	484
57	0	0	0	0	494
58	0	0	0	0	490
59	0	0	0	0	467
60	0	0	0	0	481
61	0	0	0	0	482
62	0	0	0	0	482
63	0	0	0	0	484
64	0	0	0	0	460
65	0	0	0	0	480
66	0	0	0	0	472
67	0	0	0	0	463
68	0	0	0	0	482
69	0	0	0	0	484
